,Run,Run start,Run end,"Run length (y, m, d, s)",Run length (days),Control directory,Output directory,Output GiB,Restart directory,Restart GiB,Run by,Run completion date,Job Id,Failed jobs,Failed jobids,Queue,Service Units,Walltime Used (hr),SU per model year,Walltime (hr) per model year,Wait (hr) between runs,SU per calendar day,Model years per calendar day,Memory Used (Gb),NCPUs Used,MOM NCPUs,CICE NCPUs,Fraction of MOM runtime in oasis_recv,Max MOM wait for oasis_recv (s),Max CICE wait for coupler (s),Max CICE I/O time (s),MOM tile layout,CICE tile distribution,CICE block_size_x,CICE block_size_y,Timestep (s),MOM barotropic split,CICE dynamic split (ndtd),Git hash of run,Commit date,Git-tracked file changes,Git log messages,ice/cice_in.nml -> setup_nml -> istep0,ice/cice_in.nml -> setup_nml -> use_restart_time
,95,1992-01-01T00:00:00,1993-01-01T00:00:00,"[1, 0, 0, 0]",366.0,/home/561/rmh561/access-om2/025deg_jra55_iaf_amoctopo_cycle2,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle2/output095,64.135,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle2/restart095,4.849,Ryan Holmes,2020-11-13T07:04:56,13483491,0,[],normal,7171.36,1.9658333333333333,7156.664590163934,1.9618049863387979,0.014722222222222303,86901.19270687236,12.142694632679685,1361.9199999999255,1824,1455,361,0.104,745.604855,4538.4,788.86,"[48, 40]",roundrobin,30,27,1350,80,1,338aacf012eb32e49e5010874190bee63069ac3c,2020-11-13 05:07:12 +1100,manifests/restart.yaml,['2020-11-13 05:07:12: Run 95'],212040,True
,96,1993-01-01T00:00:00,1994-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/561/rmh561/access-om2/025deg_jra55_iaf_amoctopo_cycle2,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle2/output096,64.066,,,Ryan Holmes,2020-11-13T09:03:10,13484739,0,[],normal,7134.88,1.9558333333333333,7139.766904109589,1.9571729452054794,0.014722222222222303,86897.89004792782,12.170970175218205,1341.4400000004098,1824,1455,361,0.103,735.427893,4507.62,777.16,"[48, 40]",roundrobin,30,27,1350,80,1,842547f0e31b8a56e35310ea0847838f158c4e00,2020-11-13 07:06:03 +1100,manifests/restart.yaml,['2020-11-13 07:06:03: Run 96'],214272,True
,97,1994-01-01T00:00:00,1995-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/561/rmh561/access-om2/025deg_jra55_iaf_amoctopo_cycle2,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle2/output097,64.121,,,Ryan Holmes,2020-11-13T11:01:23,13486605,0,[],normal,7150.08,1.96,7154.977315068493,1.9613424657534246,0.01027777777777783,87095.29282391089,12.172686088114752,1382.4000000003725,1824,1455,361,0.104,738.878246,4532.44,781.8,"[48, 40]",roundrobin,30,27,1350,80,1,cda4ab37c909cf2b20d72923e95b0ef5e7868abd,2020-11-13 09:04:03 +1100,manifests/restart.yaml,['2020-11-13 09:04:03: Run 97'],216504,True
,98,1995-01-01T00:00:00,1996-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/561/rmh561/access-om2/025deg_jra55_iaf_amoctopo_cycle2,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle2/output098,64.103,,,Ryan Holmes,2020-11-13T12:59:29,13489594,0,[],normal,7131.84,1.955,7136.724821917808,1.9563390410958905,0.013333333333333197,86958.92972057578,12.184711039090876,1331.2000000001863,1824,1455,361,0.103,733.004657,4532.35,776.96,"[48, 40]",roundrobin,30,27,1350,80,1,af2f8bc794e3ace0f107d9c8be6bf94584e2d18b,2020-11-13 11:02:23 +1100,manifests/restart.yaml,['2020-11-13 11:02:23: Run 98'],218736,True
,99,1996-01-01T00:00:00,1997-01-01T00:00:00,"[1, 0, 0, 0]",366.0,/home/561/rmh561/access-om2/025deg_jra55_iaf_amoctopo_cycle2,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle2/output099,64.178,,,Ryan Holmes,2020-11-13T14:57:04,13492427,0,[],normal,7135.89,1.9561111111111111,7121.267274590165,1.9521026867030966,0.0036111111111110095,87390.63019135366,12.271780684763453,1341.4400000004098,1824,1455,361,0.103,735.446833,4532.78,779.31,"[48, 40]",roundrobin,30,27,1350,80,1,d116d0de30fc17019568977152223c640f595ecf,2020-11-13 12:59:51 +1100,manifests/restart.yaml,['2020-11-13 12:59:51: Run 99'],220968,True
,100,1997-01-01T00:00:00,1998-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/561/rmh561/access-om2/025deg_jra55_iaf_amoctopo_cycle2,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle2/output100,64.142,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle2/restart100,4.849,Ryan Holmes,2020-11-13T16:54:09,13495560,0,[],normal,7099.41,1.9461111111111111,7104.272609589041,1.9474440639269406,0.005277777777777715,87315.16355871886,12.290514223914297,1351.679999999702,1824,1455,361,0.103,728.770962,4511.82,772.12,"[48, 40]",roundrobin,30,27,1350,80,1,e56fd347e4f4453db379f702863082f9ceeb1c32,2020-11-13 14:57:35 +1100,manifests/restart.yaml,['2020-11-13 14:57:35: Run 100'],223200,True
,101,1998-01-01T00:00:00,1999-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/561/rmh561/access-om2/025deg_jra55_iaf_amoctopo_cycle2,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle2/output101,64.17,,,Ryan Holmes,2020-11-13T18:51:43,13497737,0,[],normal,7113.6,1.95,7118.472328767123,1.9513356164383562,0.009444444444444589,87130.00283527077,12.23998616713892,1341.4400000004098,1824,1455,361,0.104,734.990622,4510.87,778.42,"[48, 40]",roundrobin,30,27,1350,80,1,7cf12df9b991fcda88b5830515bc2acf5dd350b2,2020-11-13 16:54:47 +1100,manifests/restart.yaml,['2020-11-13 16:54:47: Run 101'],225432,True
,102,1999-01-01T00:00:00,2000-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/561/rmh561/access-om2/025deg_jra55_iaf_amoctopo_cycle2,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle2/output102,64.11,,,Ryan Holmes,2020-11-13T20:51:30,13499886,0,[],normal,7180.48,1.9683333333333333,7185.398136986301,1.969681506849315,0.028055555555555722,86321.61847780715,12.013477448587441,1382.4000000003725,1824,1455,361,0.105,754.602,4537.2,797.33,"[48, 40]",roundrobin,30,27,1350,80,1,44fd335bac0bf9a57a81554c89b230c6dbd1b2ef,2020-11-13 18:53:26 +1100,manifests/restart.yaml,['2020-11-13 18:53:26: Run 102'],227664,True
,103,2000-01-01T00:00:00,2001-01-01T00:00:00,"[1, 0, 0, 0]",366.0,/home/561/rmh561/access-om2/025deg_jra55_iaf_amoctopo_cycle2,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle2/output103,64.202,,,Ryan Holmes,2020-11-13T23:13:58,13501731,0,[],normal,7190.61,1.971111111111111,7175.875143442623,1.9670719489981785,0.4033333333333333,72680.0074871315,10.128382397169648,1382.4000000003725,1824,1455,361,0.107,769.144736,4519.01,808.62,"[48, 40]",roundrobin,30,27,1350,80,1,bfeac771519c5d3ddc76b1fdf6405e2809ce350c,2020-11-13 21:15:51 +1100,manifests/restart.yaml,['2020-11-13 21:15:50: Run 103'],229896,True
,104,2001-01-01T00:00:00,2002-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/561/rmh561/access-om2/025deg_jra55_iaf_amoctopo_cycle2,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle2/output104,64.112,,,Ryan Holmes,2020-11-14T01:13:13,13503902,0,[],normal,7146.03,1.958888888888889,7150.92454109589,1.960230593607306,0.028611111111111143,86291.68301886792,12.06720648818979,1361.9199999999255,1824,1455,361,0.103,736.469001,4504.75,778.95,"[48, 40]",roundrobin,30,27,1350,80,1,ab96660f158dc3062a92dcf720add43b8a5e092b,2020-11-13 23:15:59 +1100,manifests/restart.yaml,['2020-11-13 23:15:58: Run 104'],232128,True
,105,2002-01-01T00:00:00,2003-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/561/rmh561/access-om2/025deg_jra55_iaf_amoctopo_cycle2,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle2/output105,64.166,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle2/restart105,4.852,Ryan Holmes,2020-11-14T03:11:36,13505430,0,[],normal,7135.89,1.9561111111111111,7140.777595890411,1.957450913242009,0.01694444444444443,86800.06982964945,12.155548700971131,1382.4000000003725,1824,1455,361,0.101,716.901451,4518.97,754.52,"[48, 40]",roundrobin,30,27,1350,80,1,63efe83ae9b5ea595f65e52b90370f16a1179fec,2020-11-14 01:14:42 +1100,manifests/restart.yaml,['2020-11-14 01:14:42: Run 105'],234360,True
,106,2003-01-01T00:00:00,2004-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/561/rmh561/access-om2/025deg_jra55_iaf_amoctopo_cycle2,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle2/output106,64.175,,,Ryan Holmes,2020-11-14T05:09:24,13506987,0,[],normal,7107.52,1.9483333333333333,7112.388164383562,1.949667808219178,0.015000000000000124,86883.09677419356,12.2157417123653,1331.2000000001863,1824,1455,361,0.1,708.289796,4518.76,749.4,"[48, 40]",roundrobin,30,27,1350,80,1,6398c44f5bf6a2d3408329038b34425f7767b0a6,2020-11-14 03:12:38 +1100,manifests/restart.yaml,['2020-11-14 03:12:38: Run 106'],236592,True
,107,2004-01-01T00:00:00,2005-01-01T00:00:00,"[1, 0, 0, 0]",366.0,/home/561/rmh561/access-om2/025deg_jra55_iaf_amoctopo_cycle2,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle2/output107,64.164,,,Ryan Holmes,2020-11-14T07:09:20,13508220,1,[13508207],normal,7133.87,1.9555555555555555,7119.251413934427,1.9515482695810564,0.043333333333333446,85654.02556976097,12.03132472637662,1331.2000000001863,1824,1455,361,0.1,713.147084,4534.0,752.83,"[48, 40]",roundrobin,30,27,1350,80,1,ab64727f8f56b188b6303a04b2f0740195f23410,2020-11-14 05:10:19 +1100,manifests/restart.yaml,['2020-11-14 05:10:19: Run 107'],238824,True
,108,2005-01-01T00:00:00,2006-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/561/rmh561/access-om2/025deg_jra55_iaf_amoctopo_cycle2,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle2/output108,64.103,,,Ryan Holmes,2020-11-14T09:07:10,13509469,0,[],normal,7109.55,1.948888888888889,7114.419554794521,1.9502237442922374,0.014999999999999902,86883.32673267327,12.212286057001124,1331.2000000001863,1824,1455,361,0.1,706.873051,4532.34,747.46,"[48, 40]",roundrobin,30,27,1350,80,1,5a6dc5d65d4df8550a0230f428ea5814ed66f278,2020-11-14 07:10:16 +1100,manifests/restart.yaml,['2020-11-14 07:10:16: Run 108'],241056,True
,109,2006-01-01T00:00:00,2007-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/561/rmh561/access-om2/025deg_jra55_iaf_amoctopo_cycle2,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle2/output109,64.036,,,Ryan Holmes,2020-11-14T11:04:29,13510867,0,[],normal,7106.51,1.9480555555555557,7111.3774726027395,1.9493898401826484,0.007222222222222019,87228.64952408013,12.266069388123022,1331.2000000001863,1824,1455,361,0.099,704.695713,4530.77,744.97,"[48, 40]",roundrobin,30,27,1350,80,1,188794f8972855a6df7d90965f2d41e09ace9ec6,2020-11-14 09:07:47 +1100,manifests/restart.yaml,['2020-11-14 09:07:47: Run 109'],243288,True
,110,2007-01-01T00:00:00,2008-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/561/rmh561/access-om2/025deg_jra55_iaf_amoctopo_cycle2,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle2/output110,64.05,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle2/restart110,4.852,Ryan Holmes,2020-11-14T13:02:09,13512429,0,[],normal,7099.41,1.9461111111111111,7104.272609589041,1.9474440639269406,0.014999999999999902,86882.29801699717,12.229583912605943,1351.679999999702,1824,1455,361,0.099,703.594799,4538.93,744.85,"[48, 40]",roundrobin,30,27,1350,80,1,3e7706e33f2e9ada2dfd56a1cd8f04a233993349,2020-11-14 11:05:34 +1100,manifests/restart.yaml,['2020-11-14 11:05:34: Run 110'],245520,True
,111,2008-01-01T00:00:00,2009-01-01T00:00:00,"[1, 0, 0, 0]",366.0,/home/561/rmh561/access-om2/025deg_jra55_iaf_amoctopo_cycle2,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle2/output111,64.153,,,Ryan Holmes,2020-11-14T15:00:00,13513969,0,[],normal,7127.79,1.9538888888888888,7113.18387295082,1.949885018214936,0.01027777777777783,87093.9126007637,12.244012548579573,1341.4400000004098,1824,1455,361,0.1,708.435976,4546.31,750.65,"[48, 40]",roundrobin,30,27,1350,80,1,eeb737f86eff7c79c63f972edbeccf653e18c089,2020-11-14 13:02:56 +1100,manifests/restart.yaml,['2020-11-14 13:02:56: Run 111'],247752,True
,112,2009-01-01T00:00:00,2010-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/561/rmh561/access-om2/025deg_jra55_iaf_amoctopo_cycle2,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle2/output112,64.078,,,Ryan Holmes,2020-11-14T16:57:20,13515211,0,[],normal,7104.48,1.9475,7109.346082191781,1.948833904109589,0.008055555555555483,87191.34545454546,12.264327048721299,1341.4400000004098,1824,1455,361,0.1,708.750101,4528.87,749.41,"[48, 40]",roundrobin,30,27,1350,80,1,b639bd2c22bb7eab3459b138a0155bdb386d8b88,2020-11-14 15:00:42 +1100,manifests/restart.yaml,['2020-11-14 15:00:42: Run 112'],249984,True
,113,2010-01-01T00:00:00,2011-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/561/rmh561/access-om2/025deg_jra55_iaf_amoctopo_cycle2,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle2/output113,63.995,,,Ryan Holmes,2020-11-16T10:11:09,13549133,1,[13517498],normal,7160.21,1.9627777777777777,7165.114253424657,1.9641221461187215,39.2675,4167.933112801406,0.5816980672442579,1372.160000000149,1824,1455,361,0.104,740.562207,4540.01,783.0,"[48, 40]",roundrobin,30,27,1350,80,1,333dc934585b9f01b8348994d8165a2f52dc59b5,2020-11-15 10:25:55 +1100,manifests/restart.yaml,['2020-11-15 10:25:54: Run 113'],252216,True
,114,2011-01-01T00:00:00,2012-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/561/rmh561/access-om2/025deg_jra55_iaf_amoctopo_cycle2,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle2/output114,64.035,,,Ryan Holmes,2020-11-16T12:09:04,13550648,0,[],normal,7160.21,1.9627777777777777,7165.114253424657,1.9641221461187215,0.0024999999999999467,87440.58572438164,12.20365546614812,1382.4000000003725,1824,1455,361,0.105,748.535024,4538.62,792.73,"[48, 40]",roundrobin,30,27,1350,80,1,38407e5f31938b843f59dd5351e2337a78832e1b,2020-11-16 10:11:35 +1100,manifests/restart.yaml,['2020-11-16 10:11:34: Run 114'],254448,True
,115,2012-01-01T00:00:00,2013-01-01T00:00:00,"[1, 0, 0, 0]",366.0,/home/561/rmh561/access-om2/025deg_jra55_iaf_amoctopo_cycle2,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle2/output115,64.097,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle2/restart115,4.851,Ryan Holmes,2020-11-17T14:52:07,13565145,1,[13553144],normal,7341.6,2.0125,7326.555737704919,2.0083760245901643,24.705000000000002,6594.868531861141,0.9001321723278143,1392.6399999996647,1824,1455,361,0.104,759.840845,4552.89,798.73,"[48, 40]",roundrobin,30,27,1350,80,1,8707a15c85c621d986584f2bf1b9f7fd071a397e,2020-11-17 12:51:43 +1100,"README.md, manifests/restart.yaml","['2020-11-16 12:09:56: Run 115', '2020-11-17 12:51:43: Run 115']",256680,True
,116,2013-01-01T00:00:00,2014-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/561/rmh561/access-om2/025deg_jra55_iaf_amoctopo_cycle2,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle2/output116,64.052,,,Ryan Holmes,2020-11-17T17:42:58,13573184,0,[],normal,7186.56,1.97,7191.482301369863,1.971349315068493,0.8775000000000002,60571.53292361721,8.422677048385323,1392.6399999996647,1824,1455,361,0.105,749.893288,4563.92,788.19,"[48, 40]",roundrobin,30,27,1350,80,1,4d92e944c444a91cb008d3810881b2f6b8ed9ca1,2020-11-17 15:45:05 +1100,manifests/restart.yaml,['2020-11-17 15:45:04: Run 116'],258912,True
,117,2014-01-01T00:00:00,2015-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/561/rmh561/access-om2/025deg_jra55_iaf_amoctopo_cycle2,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle2/output117,64.121,,,Ryan Holmes,2020-11-17T19:54:44,13576617,0,[],normal,7193.65,1.9719444444444445,7198.577157534246,1.973295091324201,0.22416666666666663,78615.14798886921,10.920928715279276,1382.4000000003725,1824,1455,361,0.104,746.851437,4567.0,789.49,"[48, 40]",roundrobin,30,27,1350,80,1,b9b3c9e93ac9af4f32e7f0afbba483cd0094de05,2020-11-17 17:56:44 +1100,manifests/restart.yaml,['2020-11-17 17:56:44: Run 117'],261144,True
,118,2015-01-01T00:00:00,2016-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/561/rmh561/access-om2/025deg_jra55_iaf_amoctopo_cycle2,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle2/output118,64.175,,,Ryan Holmes,2020-11-17T21:53:52,13579072,0,[],normal,7183.52,1.9691666666666667,7188.440219178083,1.9705154109589043,0.016388888888888786,86829.34079462787,12.079023842053434,1382.4000000003725,1824,1455,361,0.103,737.742244,4559.87,779.34,"[48, 40]",roundrobin,30,27,1350,80,1,3cf643da00e08e6545e511ef24aa0bcc39e50f3a,2020-11-17 19:56:05 +1100,manifests/restart.yaml,['2020-11-17 19:56:05: Run 118'],263376,True
,119,2016-01-01T00:00:00,2017-01-01T00:00:00,"[1, 0, 0, 0]",366.0,/home/561/rmh561/access-om2/025deg_jra55_iaf_amoctopo_cycle2,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle2/output119,64.089,,,Ryan Holmes,2020-11-17T23:58:33,13582661,0,[],normal,7496.64,2.055,7481.278032786886,2.0507889344262296,0.023055555555555607,86580.63039700573,11.572973229649264,1372.160000000149,1824,1455,361,0.127,945.025262,4648.05,933.07,"[48, 40]",roundrobin,30,27,1350,80,1,908b1c1c652140bfdd6aa52dec80bdbea26cc438,2020-11-17 21:55:34 +1100,manifests/restart.yaml,['2020-11-17 21:55:34: Run 119'],265608,True
,120,2017-01-01T00:00:00,2018-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/561/rmh561/access-om2/025deg_jra55_iaf_amoctopo_cycle2,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle2/output120,63.887,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle2/restart120,4.85,Ryan Holmes,2020-11-18T01:57:34,13584264,0,[],normal,7161.23,1.9630555555555556,7166.134952054794,1.9644001141552512,0.02055555555555566,86644.76571908695,12.09086436395434,1361.9199999999255,1824,1455,361,0.104,742.942168,4556.28,787.0,"[48, 40]",roundrobin,30,27,1350,80,1,8e34cd0c78bb4d5c5a044c9db1ebb85fa6b29f9c,2020-11-18 00:00:03 +1100,manifests/restart.yaml,['2020-11-18 00:00:03: Run 120'],267840,True
,121,2018-01-01T00:00:00,2019-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/561/rmh561/access-om2/025deg_jra55_iaf_amoctopo_cycle2,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle2/output121,63.921,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle2/restart121,4.851,Ryan Holmes,2020-11-18T04:16:56,13585487,0,[],normal,8060.05,2.2094444444444443,8065.570582191781,2.2109577625570775,0.11333333333333329,83280.11480507057,10.325384169217646,1361.9199999999255,1824,1455,361,0.197,1571.455085,4559.4,754.47,"[48, 40]",roundrobin,30,27,1350,80,1,0d2cce0adb1d4a8b105eb4c2214a60be2c987508,2020-11-18 02:05:19 +1100,manifests/restart.yaml,['2020-11-18 02:05:19: Run 121'],270072,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Run,Run start,Run end,"Run length (y, m, d, s)",Run length (days),Control directory,Output directory,Output GiB,Restart directory,Restart GiB,Run by,Run completion date,Job Id,Failed jobs,Failed jobids,Queue,Service Units,Walltime Used (hr),SU per model year,Walltime (hr) per model year,Wait (hr) between runs,SU per calendar day,Model years per calendar day,Memory Used (Gb),NCPUs Used,MOM NCPUs,CICE NCPUs,Fraction of MOM runtime in oasis_recv,Max MOM wait for oasis_recv (s),Max CICE wait for coupler (s),Max CICE I/O time (s),MOM tile layout,CICE tile distribution,CICE block_size_x,CICE block_size_y,Timestep (s),MOM barotropic split,CICE dynamic split (ndtd),Git hash of run,Commit date,Git-tracked file changes,Git log messages,ice/cice_in.nml -> setup_nml -> istep0,ice/cice_in.nml -> setup_nml -> use_restart_time
Total,5551,,,,22280.0,,,3911.556000000001,,63.00800000000002,,,821824463,5,,,438136.97,120.10333333333335,438141.45541657304,120.104562891434,84.34277777777777,4856094.113804218,676.3905100403853,82892.80000001099,111264,88755,22021,6.4300000000000015,46140.61470499999,276568.0800000001,47766.4,,,1830,1647,82350,4880,61,,,,,12389832,60
Mean,91.0,,,0.25,365.24590163934425,,,64.12386885245901,,4.846769230769231,,,13472532.180327868,0.08196721311475409,,,7182.5732786885255,1.9689071038251367,7182.646810107757,1.9689272605153114,1.405712962962963,80934.901896737,11.273175167339756,1358.898360655918,1824.0,1455.0,361.0,0.10540983606557376,756.4035197540985,4533.902950819674,783.055737704918,44.0,,30.0,27.0,1350.0,80.0,1.0,,,,,203112.0,0.9836065573770492
Median,91.0,,,0.0,365.0,,,64.131,,4.849,,,13475338.0,0.0,,,7160.21,1.9627777777777777,7164.103561643836,1.9638441780821916,0.02055555555555555,86646.13882771324,12.068049876957485,1361.9199999999255,1824.0,1455.0,361.0,0.104,744.547239,4530.77,787.0,44.0,,30.0,27.0,1350.0,80.0,1.0,,,,,203112.0,1.0
Min,61,1958-01-01T00:00:00,1959-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/561/rmh561/access-om2/025deg_jra55_iaf_amoctopo_cycle2,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle2/output061,63.828,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle2/restart065,4.833,Ryan Holmes,2020-11-09T17:47:51,13359176,0,[],normal,7098.4,1.9458333333333333,7103.261917808219,1.947166095890411,0.0024999999999999467,4167.933112801406,0.5816980672442579,1320.9599999999627,1824,1455,361,0.099,699.007823,4499.94,739.25,"[48, 40]",roundrobin,30,27,1350,80,1,026a7fc52151559ddce06f28e1605df72c93576d,2020-11-09 15:50:28 +1100,,['2020-11-10 09:54:08: Run 62'],136152,False
Max,121,2018-01-01T00:00:00,2019-01-01T00:00:00,"[1, 0, 0, 0]",366.0,/home/561/rmh561/access-om2/025deg_jra55_iaf_amoctopo_cycle2,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle2/output121,64.294,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle2/restart121,4.852,Ryan Holmes,2020-11-18T04:16:56,13585487,1,[13553144],normal,8060.05,2.2094444444444443,8065.570582191781,2.2109577625570775,39.2675,87440.58572438164,12.290514223914297,1392.6399999996647,1824,1455,361,0.197,1571.455085,4648.05,933.07,"[48, 40]",roundrobin,30,27,1350,80,1,eeb737f86eff7c79c63f972edbeccf653e18c089,2020-11-18 02:05:19 +1100,manifests/restart.yaml,['2020-11-18 02:05:19: Run 121'],270072,True
Std dev,17.60681686165901,,,0.4330127018922193,0.4306205093955311,,,0.08580677404758649,,0.005672522789103531,,,57689.19221350019,0.2743147627980575,,,128.17791498885273,0.035136593726654106,127.53973251861417,0.03496165698609709,6.184761465380789,17904.360160816555,2.5039241355154256,21.80874190643075,0.0,0.0,0.0,0.012370479202958567,109.82813603501606,21.764998397130416,26.59556430777949,4.0,,0.0,0.0,0.0,0.0,0.0,,,,,39298.41523522291,0.12698306053139075
