,Run,Run start,Run end,"Run length (y, m, d, s)",Run length (days),Control directory,Output directory,Output GiB,Restart directory,Restart GiB,Run by,Run completion date,Job Id,Failed jobs,Failed jobids,Queue,Service Units,Walltime Used (hr),SU per model year,Walltime (hr) per model year,Wait (hr) between runs,SU per calendar day,Model years per calendar day,Memory Used (Gb),NCPUs Used,MOM NCPUs,CICE NCPUs,Fraction of MOM runtime in oasis_recv,Max MOM wait for oasis_recv (s),Max CICE wait for coupler (s),Max CICE I/O time (s),MOM tile layout,CICE tile distribution,CICE block_size_x,CICE block_size_y,Timestep (s),MOM barotropic split,CICE dynamic split (ndtd),Git hash of run,Commit date,Git-tracked file changes,Git log messages,accessom2.nml -> accessom2_nml -> ice_ocean_timestep,ice/cice_in.nml -> setup_nml -> istep0,ice/cice_in.nml -> setup_nml -> use_restart_time
,154,1990-01-01T00:00:00,1991-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/561/rmh561/access-om2/025deg_jra55_iaf_amoctopo_cycle3,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle3/output154,64.032,,,Ryan Holmes,2020-11-22T10:43:09,13692279,0,[],normal,7183.52,1.9691666666666667,7188.440219178083,1.9705154109589043,0.0024999999999999467,87440.98732037195,12.164111358551416,1341.4400000004098,1824,1455,361,0.105,755.184831,4553.61,799.33,"[48, 40]",roundrobin,30,27,1350,80,1,615830c5bec33382dc542c8055ad8689537b8178,2020-11-22 08:45:13 +1100,manifests/restart.yaml,['2020-11-22 08:45:13: Run 154'],1350,343728,True
,155,1991-01-01T00:00:00,1992-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/561/rmh561/access-om2/025deg_jra55_iaf_amoctopo_cycle3,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle3/output155,64.053,,,Ryan Holmes,2020-11-22T12:45:36,13692970,0,[],normal,7420.64,2.0341666666666667,7425.7226301369865,2.035559931506849,0.006666666666666821,87265.99918334013,11.751852786579276,1341.4400000004098,1824,1455,361,0.111,823.416822,4555.16,865.82,"[48, 40]",roundrobin,30,27,1350,80,1,8e4ad4f6c43cc853b3f708bc0822960f2c445f86,2020-11-22 10:43:46 +1100,manifests/restart.yaml,['2020-11-22 10:43:46: Run 155'],1350,345960,True
,156,1992-01-01T00:00:00,1993-01-01T00:00:00,"[1, 0, 0, 0]",366.0,/home/561/rmh561/access-om2/025deg_jra55_iaf_amoctopo_cycle3,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle3/output156,64.103,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle3/restart156,4.85,Ryan Holmes,2020-11-22T14:46:06,13695484,0,[],normal,7296.0,2.0,7281.049180327869,1.9959016393442623,0.008333333333333304,87188.71369294605,11.974745882573465,1341.4400000004098,1824,1455,361,0.104,757.090365,4564.45,799.98,"[48, 40]",roundrobin,30,27,1350,80,1,d56524823ebb373d70c769e08c05d8eb11c587a6,2020-11-22 12:46:15 +1100,manifests/restart.yaml,['2020-11-22 12:46:15: Run 156'],1350,348192,True
,157,1993-01-01T00:00:00,1994-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/561/rmh561/access-om2/025deg_jra55_iaf_amoctopo_cycle3,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle3/output157,64.031,,,Ryan Holmes,2020-11-22T16:43:59,13696515,0,[],normal,7153.12,1.9608333333333334,7158.019397260274,1.9621763698630137,0.0038888888888888307,87378.70323766436,12.207106238229597,1392.6399999996647,1824,1455,361,0.099,708.749132,4552.85,751.22,"[48, 40]",roundrobin,30,27,1350,80,1,4663c258c150af000f3a41402384e68dc57923b7,2020-11-22 14:46:30 +1100,manifests/restart.yaml,['2020-11-22 14:46:30: Run 157'],1350,350424,True
,158,1994-01-01T00:00:00,1995-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/561/rmh561/access-om2/025deg_jra55_iaf_amoctopo_cycle3,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle3/output158,64.066,,,Ryan Holmes,2020-11-22T18:42:30,13697214,0,[],normal,7190.61,1.971111111111111,7195.5350753424655,1.9724611872146118,0.004166666666666652,87367.27661369709,12.141873495007447,1331.2000000001863,1824,1455,361,0.1,716.487474,4574.88,760.35,"[48, 40]",roundrobin,30,27,1350,80,1,ba6b2e4fecae5f1f429a6b17695930c8f8dd8d78,2020-11-22 16:44:23 +1100,manifests/restart.yaml,['2020-11-22 16:44:23: Run 158'],1350,352656,True
,159,1995-01-01T00:00:00,1996-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/561/rmh561/access-om2/025deg_jra55_iaf_amoctopo_cycle3,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle3/output159,64.047,,,Ryan Holmes,2020-11-22T20:40:53,13700064,0,[],normal,7167.31,1.9647222222222223,7172.219116438357,1.9660679223744293,0.008333333333333304,87182.25876390259,12.155548700971131,1382.4000000003725,1824,1455,361,0.104,743.087927,4536.89,785.17,"[48, 40]",roundrobin,30,27,1350,80,1,ce1b1ffa1b8740dd8c9bd68eef864324309b7d0f,2020-11-22 18:43:14 +1100,manifests/restart.yaml,['2020-11-22 18:43:13: Run 159'],1350,354888,True
,160,1996-01-01T00:00:00,1997-01-01T00:00:00,"[1, 0, 0, 0]",366.0,/home/561/rmh561/access-om2/025deg_jra55_iaf_amoctopo_cycle3,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle3/output160,64.134,,,Ryan Holmes,2020-11-22T22:43:49,13702504,0,[],normal,7459.15,2.044722222222222,7443.864856557377,2.040532217668488,0.004166666666666874,87373.9913232104,11.737718645743783,1382.4000000003725,1824,1455,361,0.13,965.747705,4593.39,1009.03,"[48, 40]",roundrobin,30,27,1350,80,1,9d1cd707e0e79f0af52e9f857aab32025c0e6fc1,2020-11-22 20:41:22 +1100,manifests/restart.yaml,['2020-11-22 20:41:22: Run 160'],1350,357120,True
,161,1997-01-01T00:00:00,1998-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/561/rmh561/access-om2/025deg_jra55_iaf_amoctopo_cycle3,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle3/output161,64.108,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle3/restart161,4.85,Ryan Holmes,2020-11-23T00:43:54,13705440,0,[],normal,7220.0,1.9791666666666667,7224.945205479452,1.9805222602739727,0.022222222222222365,86579.8750867453,11.983464597223865,1372.160000000149,1824,1455,361,0.104,742.675961,4560.5,785.57,"[48, 40]",roundrobin,30,27,1350,80,1,2f805bb01ee970e7d89dfc658e3a15569b8a6622,2020-11-22 22:45:23 +1100,manifests/restart.yaml,['2020-11-22 22:45:23: Run 161'],1350,359352,True
,162,1998-01-01T00:00:00,1999-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/561/rmh561/access-om2/025deg_jra55_iaf_amoctopo_cycle3,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle3/output162,64.146,,,Ryan Holmes,2020-11-23T02:42:50,13706451,0,[],normal,7217.97,1.978611111111111,7222.913815068493,1.9799663242009131,0.0036111111111112315,87392.46188340806,12.099336101877515,1382.4000000003725,1824,1455,361,0.102,731.373881,4559.96,774.98,"[48, 40]",roundrobin,30,27,1350,80,1,524f2663006f8e537475509b1f93d0a053cedcea,2020-11-23 00:44:25 +1100,manifests/restart.yaml,['2020-11-23 00:44:25: Run 162'],1350,361584,True
,163,1999-01-01T00:00:00,2000-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/561/rmh561/access-om2/025deg_jra55_iaf_amoctopo_cycle3,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle3/output163,64.077,,,Ryan Holmes,2020-11-23T04:40:07,13707584,0,[],normal,7113.6,1.95,7118.472328767123,1.9513356164383562,0.004722222222222294,87340.49168679836,12.269555552507878,1382.4000000003725,1824,1455,361,0.097,689.285515,4546.99,732.8,"[48, 40]",roundrobin,30,27,1350,80,1,478bb1f082e60229d8c82581708c0f7c658d859c,2020-11-23 02:43:15 +1100,manifests/restart.yaml,['2020-11-23 02:43:14: Run 163'],1350,363816,True
,164,2000-01-01T00:00:00,2001-01-01T00:00:00,"[1, 0, 0, 0]",366.0,/home/561/rmh561/access-om2/025deg_jra55_iaf_amoctopo_cycle3,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle3/output164,64.178,,,Ryan Holmes,2020-11-23T06:37:27,13707849,0,[],normal,7119.68,1.9516666666666667,7105.090491803279,1.947667349726776,0.0038888888888888307,87377.89090909091,12.297927944745194,1341.4400000004098,1824,1455,361,0.098,694.774212,4545.47,738.32,"[48, 40]",roundrobin,30,27,1350,80,1,ace81f4faddfafb4167d0b27c42334c53f591064,2020-11-23 04:40:28 +1100,manifests/restart.yaml,['2020-11-23 04:40:28: Run 164'],1350,366048,True
,165,2001-01-01T00:00:00,2002-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/561/rmh561/access-om2/025deg_jra55_iaf_amoctopo_cycle3,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle3/output165,64.084,,,Ryan Holmes,2020-11-23T08:36:57,13707994,0,[],normal,7230.13,1.9819444444444445,7235.082143835616,1.9833019406392693,0.009722222222222188,87124.5790794979,12.041961286331652,1382.4000000003725,1824,1455,361,0.097,697.610378,4529.45,740.35,"[48, 40]",roundrobin,30,27,1350,80,1,f20a170d9e231b6d381099a3973b02003caf3b80,2020-11-23 06:38:14 +1100,manifests/restart.yaml,['2020-11-23 06:38:14: Run 165'],1350,368280,True
,166,2002-01-01T00:00:00,2003-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/561/rmh561/access-om2/025deg_jra55_iaf_amoctopo_cycle3,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle3/output166,64.15,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle3/restart166,4.852,Ryan Holmes,2020-11-23T10:36:24,13708469,0,[],normal,7238.24,1.9841666666666666,7243.197698630137,1.9855256849315068,0.006666666666666599,87258.81624110506,12.047001872889346,1331.2000000001863,1824,1455,361,0.097,696.807197,4641.17,739.53,"[48, 40]",roundrobin,30,27,1350,80,1,265f57d15243b555dee378f98da91d5907afd4fc,2020-11-23 08:37:26 +1100,manifests/restart.yaml,['2020-11-23 08:37:25: Run 166'],1350,370512,True
,167,2003-01-01T00:00:00,2004-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/561/rmh561/access-om2/025deg_jra55_iaf_amoctopo_cycle3,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle3/output167,64.156,,,Ryan Holmes,2020-11-23T12:34:18,13709753,0,[],normal,7160.21,1.9627777777777777,7165.114253424657,1.9641221461187215,0.0022222222222223476,87452.9465648855,12.205380608283566,1382.4000000003725,1824,1455,361,0.103,734.166934,4536.38,776.89,"[48, 40]",roundrobin,30,27,1350,80,1,b7b69780d507018f87ce4d8f24f8af3e68373c04,2020-11-23 10:36:51 +1100,manifests/restart.yaml,['2020-11-23 10:36:51: Run 167'],1350,372744,True
,168,2004-01-01T00:00:00,2005-01-01T00:00:00,"[1, 0, 0, 0]",366.0,/home/561/rmh561/access-om2/025deg_jra55_iaf_amoctopo_cycle3,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle3/output168,64.155,,,Ryan Holmes,2020-11-24T05:01:09,13713534,0,[],normal,7160.21,1.9627777777777777,7145.5374385245905,1.9587556921675775,14.484722222222224,10448.09484724122,1.4621846064245858,1382.4000000003725,1824,1455,361,0.098,697.898094,4520.14,740.97,"[48, 40]",roundrobin,30,27,1350,80,1,70062febbc279499c22ec9220e240bc098674890,2020-11-24 03:03:56 +1100,manifests/restart.yaml,['2020-11-24 03:03:56: Run 168'],1350,374976,True
,169,2005-01-01T00:00:00,2006-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/561/rmh561/access-om2/025deg_jra55_iaf_amoctopo_cycle3,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle3/output169,64.083,,,Ryan Holmes,2020-11-25T09:25:26,13793709,0,[],normal,7155.15,1.9613888888888888,7160.050787671233,1.962732305936073,26.443333333333335,6045.600398994689,0.8443516084277647,1341.4400000004098,1824,1455,361,0.104,746.242156,4544.53,788.27,"[48, 40]",roundrobin,30,27,1350,80,1,5c6afea4235972bd82b7f4a8b0e81ccb6ad25155,2020-11-25 07:27:57 +1100,"config.yaml, manifests/exe.yaml, manifests/restart.yaml",['2020-11-25 07:27:57: Run 169'],1350,377208,True
,170,2006-01-01T00:00:00,2007-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/561/rmh561/access-om2/025deg_jra55_iaf_amoctopo_cycle3,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle3/output170,64.033,,,Ryan Holmes,2020-11-25T11:23:33,13797355,0,[],normal,7137.92,1.9566666666666668,7142.80898630137,1.9580068493150686,0.011944444444444313,87020.78284182305,12.18299173458416,1382.4000000003725,1824,1455,361,0.102,725.15147,4528.62,754.85,"[48, 40]",roundrobin,30,27,1350,80,1,8e7e7d2d5ae0f60c320894ef1fb92206b78348dd,2020-11-25 09:26:24 +1100,manifests/restart.yaml,['2020-11-25 09:26:24: Run 170'],1350,379440,True
,171,2007-01-01T00:00:00,2008-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/561/rmh561/access-om2/025deg_jra55_iaf_amoctopo_cycle3,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle3/output171,64.04,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle3/restart171,4.852,Ryan Holmes,2020-11-25T13:22:42,13800694,0,[],normal,7180.48,1.9683333333333333,7185.398136986301,1.969681506849315,0.01750000000000007,86780.45488879563,12.07733423178038,1382.4000000003725,1824,1455,361,0.104,740.231888,4556.29,784.06,"[48, 40]",roundrobin,30,27,1350,80,1,2e18b5fc3945520a4193db64aef401269f5303d4,2020-11-25 11:24:55 +1100,manifests/restart.yaml,['2020-11-25 11:24:55: Run 171'],1350,381672,True
,172,2008-01-01T00:00:00,2009-01-01T00:00:00,"[1, 0, 0, 0]",366.0,/home/561/rmh561/access-om2/025deg_jra55_iaf_amoctopo_cycle3,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle3/output172,64.137,,,Ryan Holmes,2020-11-25T15:22:05,13804659,0,[],normal,7216.96,1.9783333333333333,7202.171147540984,1.9742793715846993,0.011388888888888893,87050.86472148541,12.08675313849032,1372.160000000149,1824,1455,361,0.097,692.587744,4558.78,734.48,"[48, 40]",roundrobin,30,27,1350,80,1,4ba9ca2e8e60f51a04c7c0cf98282a782c55ac59,2020-11-25 13:23:37 +1100,manifests/restart.yaml,['2020-11-25 13:23:37: Run 172'],1350,383904,True
,173,2009-01-01T00:00:00,2010-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/561/rmh561/access-om2/025deg_jra55_iaf_amoctopo_cycle3,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle3/output173,64.08,,,Ryan Holmes,2020-11-25T17:20:20,13807971,0,[],normal,7104.48,1.9475,7109.346082191781,1.948833904109589,0.023333333333333428,86515.44355179704,12.169254746018034,1351.679999999702,1824,1455,361,0.098,691.253723,4541.02,734.6,"[48, 40]",roundrobin,30,27,1350,80,1,b6c7414c02c36445d44b5bd64b07a8dacc784880,2020-11-25 15:23:24 +1100,manifests/restart.yaml,['2020-11-25 15:23:24: Run 173'],1350,386136,True
,174,2010-01-01T00:00:00,2011-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/561/rmh561/access-om2/025deg_jra55_iaf_amoctopo_cycle3,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle3/output174,63.994,,,Ryan Holmes,2020-11-25T19:17:37,13811780,0,[],normal,7089.28,1.9433333333333334,7094.135671232876,1.944664383561644,0.011388888888888893,87041.89171521955,12.269555552507878,1341.4400000004098,1824,1455,361,0.096,682.694424,4550.67,726.85,"[48, 40]",roundrobin,30,27,1350,80,1,bf0f6bb5dbe792924007fddd096d52aa4b57162c,2020-11-25 17:21:12 +1100,manifests/restart.yaml,['2020-11-25 17:21:12: Run 174'],1350,388368,True
,175,2011-01-01T00:00:00,2012-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/561/rmh561/access-om2/025deg_jra55_iaf_amoctopo_cycle3,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle3/output175,64.058,,,Ryan Holmes,2020-11-25T21:15:52,13814327,0,[],normal,7113.6,1.95,7118.472328767123,1.9513356164383562,0.02083333333333348,86626.50317124736,12.169254746018034,1341.4400000004098,1824,1455,361,0.097,692.3936,4556.02,735.81,"[48, 40]",roundrobin,30,27,1350,80,1,9ba6bed182b68dd529495d68932fba38d8d889b6,2020-11-25 19:19:05 +1100,manifests/restart.yaml,['2020-11-25 19:19:05: Run 175'],1350,390600,True
,176,2012-01-01T00:00:00,2013-01-01T00:00:00,"[1, 0, 0, 0]",366.0,/home/561/rmh561/access-om2/025deg_jra55_iaf_amoctopo_cycle3,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle3/output176,64.099,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle3/restart176,4.851,Ryan Holmes,2020-11-25T23:17:29,13818229,0,[],normal,7192.64,1.9716666666666667,7177.900983606558,1.9676263661202187,0.05527777777777798,85164.32725777716,11.864795495546957,1382.4000000003725,1824,1455,361,0.102,732.246771,4585.49,775.72,"[48, 40]",roundrobin,30,27,1350,80,1,09cc6c818452a1fe5e836da9fdc1b9df8680b384,2020-11-25 21:17:34 +1100,manifests/restart.yaml,['2020-11-25 21:17:34: Run 176'],1350,392832,True
,177,2013-01-01T00:00:00,2014-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/561/rmh561/access-om2/025deg_jra55_iaf_amoctopo_cycle3,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle3/output177,64.079,,,Ryan Holmes,2020-11-26T01:43:02,13821177,0,[],normal,7720.59,2.116388888888889,7725.878075342466,2.1178384703196347,0.3094444444444444,76383.71418756442,9.88673564903217,1382.4000000003725,1824,1455,361,0.104,755.93723,4566.64,801.23,"[48, 40]",roundrobin,30,27,1350,80,1,2bcb4c2922cc7e318f983d479ffb30e703558f53,2020-11-25 23:39:40 +1100,manifests/restart.yaml,['2020-11-25 23:39:40: Run 177'],1350,395064,True
,178,2014-01-01T00:00:00,2015-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/561/rmh561/access-om2/025deg_jra55_iaf_amoctopo_cycle3,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle3/output178,64.166,,,Ryan Holmes,2020-11-26T03:41:52,13822568,1,[13822565],normal,7117.65,1.951111111111111,7122.525102739725,1.9524474885844747,0.029444444444444606,86250.34502103787,12.10951787138821,1320.9599999999627,1824,1455,361,0.097,689.72069,4557.94,731.99,"[48, 40]",roundrobin,30,27,1350,80,1,1b0338eed31a63e5905c700c72adcd30a6dc851a,2020-11-26 01:43:39 +1100,manifests/restart.yaml,['2020-11-26 01:43:39: Run 178'],1350,397296,True
,179,2015-01-01T00:00:00,2016-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/561/rmh561/access-om2/025deg_jra55_iaf_amoctopo_cycle3,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle3/output179,64.224,,,Ryan Holmes,2020-11-26T05:40:07,13823165,0,[],normal,7173.39,1.966388888888889,7178.303280821918,1.9677357305936074,0.004444444444444473,87354.60126849895,12.169254746018034,1382.4000000003725,1824,1455,361,0.103,736.411468,4542.91,778.3,"[48, 40]",roundrobin,30,27,1350,80,1,4716f0ef864065ae6bf88ea0ff85ad6e160483a9,2020-11-26 03:42:23 +1100,manifests/restart.yaml,['2020-11-26 03:42:22: Run 179'],1350,399528,True
,180,2016-01-01T00:00:00,2017-01-01T00:00:00,"[1, 0, 0, 0]",366.0,/home/561/rmh561/access-om2/025deg_jra55_iaf_amoctopo_cycle3,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle3/output180,64.155,,,Ryan Holmes,2020-11-26T07:38:33,13824004,0,[],normal,7180.48,1.9683333333333333,7165.765901639344,1.964299863387978,0.005555555555555536,87305.58288770053,12.183705703772329,1310.7199999997392,1824,1455,361,0.102,730.476596,4555.16,772.74,"[48, 40]",roundrobin,30,27,1350,80,1,c9b071a115a706a9627fc4dd8721575c204f672f,2020-11-26 05:40:33 +1100,manifests/restart.yaml,['2020-11-26 05:40:33: Run 180'],1350,401760,True
,181,2017-01-01T00:00:00,2018-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/561/rmh561/access-om2/025deg_jra55_iaf_amoctopo_cycle3,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle3/output181,63.953,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle3/restart181,4.852,Ryan Holmes,2020-11-26T09:36:23,13824432,0,[],normal,7144.0,1.9583333333333333,7148.893150684931,1.9596746575342465,0.005555555555555536,87304.32814710043,12.212286057001124,1392.6399999996647,1824,1455,361,0.1,711.123325,4552.09,753.56,"[48, 40]",roundrobin,30,27,1350,80,1,d501b29e4c4380b2cb35ad7dd95f150c21fe0563,2020-11-26 07:39:08 +1100,manifests/restart.yaml,['2020-11-26 07:39:08: Run 181'],1350,403992,True
,182,2018-01-01T00:00:00,2019-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/561/rmh561/access-om2/025deg_jra55_iaf_amoctopo_cycle3,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle3/output182,63.991,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle3/restart182,4.853,Ryan Holmes,2020-11-26T11:33:58,13825065,0,[],normal,7116.64,1.9508333333333334,7121.514410958905,1.9521695205479452,0.008888888888888724,87154.88249468463,12.238251229340603,1331.2000000001863,1824,1455,361,0.1,711.911145,4539.75,754.0,"[48, 40]",roundrobin,30,27,1350,80,1,d5419b6e80693cecc8684157c2e16f448faf04d1,2020-11-26 09:37:05 +1100,manifests/restart.yaml,['2020-11-26 09:37:05: Run 182'],1350,406224,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Run,Run start,Run end,"Run length (y, m, d, s)",Run length (days),Control directory,Output directory,Output GiB,Restart directory,Restart GiB,Run by,Run completion date,Job Id,Failed jobs,Failed jobids,Queue,Service Units,Walltime Used (hr),SU per model year,Walltime (hr) per model year,Wait (hr) between runs,SU per calendar day,Model years per calendar day,Memory Used (Gb),NCPUs Used,MOM NCPUs,CICE NCPUs,Fraction of MOM runtime in oasis_recv,Max MOM wait for oasis_recv (s),Max CICE wait for coupler (s),Max CICE I/O time (s),MOM tile layout,CICE tile distribution,CICE block_size_x,CICE block_size_y,Timestep (s),MOM barotropic split,CICE dynamic split (ndtd),Git hash of run,Commit date,Git-tracked file changes,Git log messages,accessom2.nml -> accessom2_nml -> ice_ocean_timestep,ice/cice_in.nml -> setup_nml -> istep0,ice/cice_in.nml -> setup_nml -> use_restart_time
Total,9272,,,,22280.0,,,3910.7650000000017,,63.01800000000001,,,836390159,4,,,443220.83000000013,121.49694444444444,443228.5038688526,121.49904802629938,62.13472222222222,4880120.867738881,676.0826176580888,82790.40000000969,111264,88755,22021,6.461000000000004,47389.953201,279918.6600000001,49978.89,,,1830,1647,81900,4880,61,,,,,81900,20695104,60
Mean,152.0,,,0.25,365.24590163934425,,,64.11090163934426,,4.847538461538462,,,13711314.081967212,0.06557377049180328,,,7265.9152459016395,1.9917531876138435,7266.041047030369,1.9917876725622847,1.0355787037037039,81335.34779564802,11.268043627634817,1357.2196721313064,1824.0,1455.0,361.0,0.10591803278688523,776.884478704918,4588.830491803278,819.3260655737705,44.0,,30.0,27.0,1342.622950819672,80.0,1.0,,,,,1342.622950819672,339264.0,0.9836065573770492
Median,152.0,,,0.0,365.0,,,64.101,,4.85,,,13691359.0,0.0,,,7185.55,1.9697222222222222,7183.366746575342,1.9691255707762558,0.008611111111111125,87168.57062929361,12.116761368972579,1351.679999999702,1824.0,1455.0,361.0,0.103,740.74029,4552.09,784.06,44.0,,30.0,27.0,1350.0,80.0,1.0,,,,,1350.0,339264.0,1.0
Min,122,1958-01-01T00:00:00,1959-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/561/rmh561/access-om2/025deg_jra55_iaf_amoctopo_cycle3,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle3/output122,63.754,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle3/restart126,4.834,Ryan Holmes,2020-11-18T21:54:23,13614974,0,[],normal,7089.28,1.9433333333333334,7094.135671232876,1.944664383561644,0.001388888888888884,6045.600398994689,0.8443516084277647,1310.7199999997392,1824,1455,361,0.074,682.694424,4510.23,726.85,"[48, 40]",roundrobin,30,27,900,80,1,09cc6c818452a1fe5e836da9fdc1b9df8680b384,2020-11-18 19:56:32 +1100,,"['2020-11-19 09:38:35: Run 123', '2020-11-19 12:04:48: Run 123']",900,272304,False
Max,182,2018-01-01T00:00:00,2019-01-01T00:00:00,"[1, 0, 0, 0]",366.0,/home/561/rmh561/access-om2/025deg_jra55_iaf_amoctopo_cycle3,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle3/output182,64.855,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle3/restart182,4.853,Ryan Holmes,2020-11-26T11:33:58,13825065,1,[13822565],normal,10296.48,2.8225,10303.532383561644,2.824433219178082,26.443333333333335,87490.40157702056,12.297927944745194,1392.6399999996647,1824,1455,361,0.332,3197.643227,6790.97,3239.57,"[48, 40]",roundrobin,30,27,1350,80,1,ff2579c6b7341abcb3fb325b027a7b49eb50609f,2020-11-26 09:37:05 +1100,manifests/restart.yaml,['2020-11-26 09:37:05: Run 182'],1350,406224,True
Std dev,17.60681686165901,,,0.4330127018922193,0.4306205093955311,,,0.12609074339967644,,0.005786129098182121,,,59038.070138806135,0.2475355552547787,,,418.932132621708,0.11483880738805273,419.8840824402006,0.11509975846237784,4.222998009653353,18453.115492116212,2.62187697700464,22.524472226322477,0.0,0.0,0.0,0.02976976961643,314.86331180778626,285.3270323246081,314.794816131411,4.0,,0.0,0.0,57.14237723912581,0.0,0.0,,,,,57.14237723912581,39298.41523522291,0.12698306053139075
