,Run,Run start,Run end,"Run length (y, m, d, s)",Run length (days),Control directory,Output directory,Output GiB,Restart directory,Restart GiB,Run by,Run completion date,Job Id,Failed jobs,Failed jobids,Queue,Service Units,Walltime Used (hr),SU per model year,Walltime (hr) per model year,Wait (hr) between runs,SU per calendar day,Model years per calendar day,Memory Used (Gb),NCPUs Used,MOM NCPUs,CICE NCPUs,Fraction of MOM runtime in oasis_recv,Max MOM wait for oasis_recv (s),Max CICE wait for coupler (s),Max CICE I/O time (s),MOM tile layout,CICE tile distribution,CICE block_size_x,CICE block_size_y,Timestep (s),MOM barotropic split,CICE dynamic split (ndtd),Git hash of run,Commit date,Git-tracked file changes,Git log messages,accessom2.nml -> accessom2_nml -> ice_ocean_timestep,ice/cice_in.nml -> setup_nml -> istep0,ice/cice_in.nml -> setup_nml -> use_restart_time
,254,1968-01-01T00:00:00,1969-01-01T00:00:00,"[1, 0, 0, 0]",366.0,/home/561/rmh561/access-om2/025deg_jra55_iaf_amoctopo_cycle5,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle5/output254,64.247,,,Ryan Holmes,2020-12-02T14:18:19,14011795,0,[],normal,7538.19,2.066388888888889,7522.742889344262,2.062154485428051,0.24583333333333313,78243.5867371456,10.40093857892914,1392.6399999996647,1824,1455,361,0.103,771.189369,4603.43,816.47,"[48, 40]",roundrobin,30,27,1350,80,1,a50a56b0507af6cccdcfafb3a883b7c66e55d5f7,2020-12-02 12:14:41 +1100,manifests/restart.yaml,['2020-12-02 12:14:41: Run 254'],1350,566928,True
,255,1969-01-01T00:00:00,1970-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/561/rmh561/access-om2/025deg_jra55_iaf_amoctopo_cycle5,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle5/output255,64.196,,,Ryan Holmes,2020-12-02T17:12:48,14018187,0,[],normal,7208.85,1.9761111111111112,7213.787568493151,1.9774646118721462,0.9319444444444442,59494.18664628905,8.247288415607791,1331.2000000001863,1824,1455,361,0.072,759.521604,7842.77,804.52,"[48, 40]",roundrobin,30,27,1350,80,1,2ed7a85b753af4efe34006912c9688c07e504466,2020-12-02 14:19:39 +1100,manifests/restart.yaml,['2020-12-02 14:19:39: Run 255'],1350,569160,True
,256,1970-01-01T00:00:00,1971-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/561/rmh561/access-om2/025deg_jra55_iaf_amoctopo_cycle5,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle5/output256,64.195,,,Ryan Holmes,2020-12-02T19:13:52,14023176,0,[],normal,7320.32,2.006666666666667,7325.333917808219,2.008041095890411,0.011111111111111072,87069.88546255506,11.886131941492007,1331.2000000001863,1824,1455,361,0.104,755.933087,4576.18,800.84,"[48, 40]",roundrobin,30,27,1350,80,1,6325d81fabb790162492d554b1c0b8c603a04486,2020-12-02 17:13:41 +1100,manifests/restart.yaml,['2020-12-02 17:13:41: Run 256'],1350,571392,True
,257,1971-01-01T00:00:00,1972-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/561/rmh561/access-om2/025deg_jra55_iaf_amoctopo_cycle5,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle5/output257,64.157,,,Ryan Holmes,2020-12-02T21:12:52,14026146,0,[],normal,7218.99,1.978888888888889,7223.934513698629,1.980244292237443,0.004444444444444473,87355.84537815125,12.092557762324642,1341.4400000004098,1824,1455,361,0.105,752.449369,4586.54,796.95,"[48, 40]",roundrobin,30,27,1350,80,1,2aa4ee8f4d11bc9b1d072033b3ec5d34fdfc2a93,2020-12-02 19:14:10 +1100,manifests/restart.yaml,['2020-12-02 19:14:10: Run 257'],1350,573624,True
,258,1972-01-01T00:00:00,1973-01-01T00:00:00,"[1, 0, 0, 0]",366.0,/home/561/rmh561/access-om2/025deg_jra55_iaf_amoctopo_cycle5,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle5/output258,64.218,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle5/restart258,4.842,Ryan Holmes,2020-12-02T23:12:24,14028724,0,[],normal,7253.44,1.9883333333333333,7238.576393442623,1.9842588797814207,0.0038888888888888307,87381.09537088679,12.071585712633318,1372.160000000149,1824,1455,361,0.104,749.874223,4569.28,793.33,"[48, 40]",roundrobin,30,27,1350,80,1,1d8db9002857e812300f36822b1ace18584f7fb2,2020-12-02 21:13:19 +1100,manifests/restart.yaml,['2020-12-02 21:13:19: Run 258'],1350,575856,True
,259,1973-01-01T00:00:00,1974-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/561/rmh561/access-om2/025deg_jra55_iaf_amoctopo_cycle5,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle5/output259,64.206,,,Ryan Holmes,2020-12-03T01:11:00,14032119,0,[],normal,7201.76,1.9741666666666666,7206.692712328767,1.9755188356164384,0.0024999999999999467,87441.2681281619,12.133342105536531,1331.2000000001863,1824,1455,361,0.104,750.630414,4542.05,792.95,"[48, 40]",roundrobin,30,27,1350,80,1,0f2e004498beec107c37cc5242b8ba7d077cc34a,2020-12-02 23:12:43 +1100,manifests/restart.yaml,['2020-12-02 23:12:43: Run 259'],1350,578088,True
,260,1974-01-01T00:00:00,1975-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/561/rmh561/access-om2/025deg_jra55_iaf_amoctopo_cycle5,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle5/output260,64.183,,,Ryan Holmes,2020-12-03T03:10:11,14036140,0,[],normal,7206.83,1.9755555555555555,7211.766184931506,1.9769086757990868,0.010833333333333472,87074.55069221088,12.073956428890774,1351.679999999702,1824,1455,361,0.104,748.306248,4557.87,790.88,"[48, 40]",roundrobin,30,27,1350,80,1,f3b9eab1abac7236097208f9a429f7ad9da0957f,2020-12-03 01:11:40 +1100,manifests/restart.yaml,['2020-12-03 01:11:40: Run 260'],1350,580320,True
,261,1975-01-01T00:00:00,1976-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/561/rmh561/access-om2/025deg_jra55_iaf_amoctopo_cycle5,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle5/output261,64.17,,,Ryan Holmes,2020-12-03T05:09:34,14038597,0,[],normal,7250.4,1.9875,7255.36602739726,1.988861301369863,0.0022222222222221255,87454.2175066313,12.053729222811384,1382.4000000003725,1824,1455,361,0.106,761.246651,4563.22,804.69,"[48, 40]",roundrobin,30,27,1350,80,1,9045022a8e99cf0dbaab1271e6bd51bb30688d44,2020-12-03 03:10:46 +1100,manifests/restart.yaml,['2020-12-03 03:10:46: Run 261'],1350,582552,True
,262,1976-01-01T00:00:00,1977-01-01T00:00:00,"[1, 0, 0, 0]",366.0,/home/561/rmh561/access-om2/025deg_jra55_iaf_amoctopo_cycle5,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle5/output262,64.213,,,Ryan Holmes,2020-12-03T07:08:33,14040921,0,[],normal,7225.07,1.9805555555555556,7210.2645286885245,1.9764970400728599,0.0024999999999999467,87441.66521921837,12.12738657108925,1372.160000000149,1824,1455,361,0.104,749.08121,4579.24,792.22,"[48, 40]",roundrobin,30,27,1350,80,1,9e256c6b801737b49ac0396c7b0888b7343cd9c9,2020-12-03 05:09:54 +1100,manifests/restart.yaml,['2020-12-03 05:09:53: Run 262'],1350,584784,True
,263,1977-01-01T00:00:00,1978-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/561/rmh561/access-om2/025deg_jra55_iaf_amoctopo_cycle5,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle5/output263,64.114,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle5/restart263,4.847,Ryan Holmes,2020-12-03T09:05:57,14043191,0,[],normal,7128.8,1.9541666666666666,7133.682739726028,1.9555051369863012,0.0025000000000001688,87440.13628620101,12.25736263813145,1382.4000000003725,1824,1455,361,0.099,706.173339,4545.19,747.58,"[48, 40]",roundrobin,30,27,1350,80,1,3d60a7f4856e2b07851185e9001fc5e8bdc547c6,2020-12-03 07:08:54 +1100,manifests/restart.yaml,['2020-12-03 07:08:54: Run 263'],1350,587016,True
,264,1978-01-01T00:00:00,1979-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/561/rmh561/access-om2/025deg_jra55_iaf_amoctopo_cycle5,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle5/output264,64.096,,,Ryan Holmes,2020-12-03T11:04:44,14045980,0,[],normal,7200.75,1.9738888888888888,7205.682020547945,1.9752408675799085,0.005833333333333357,87294.06482390908,12.114615184930258,1382.4000000003725,1824,1455,361,0.105,756.328638,4542.78,799.86,"[48, 40]",roundrobin,30,27,1350,80,1,f32860d10943eb56e1ffa64a11cfa5170175e924,2020-12-03 09:06:19 +1100,manifests/restart.yaml,['2020-12-03 09:06:19: Run 264'],1350,589248,True
,265,1979-01-01T00:00:00,1980-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/561/rmh561/access-om2/025deg_jra55_iaf_amoctopo_cycle5,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle5/output265,64.059,,,Ryan Holmes,2020-12-03T14:54:01,14056924,1,[14052927],normal,7205.81,1.9752777777777777,7210.74548630137,1.976630707762557,1.8461111111111113,45255.65050519735,6.276140322962705,1372.160000000149,1824,1455,361,0.106,758.334075,4549.17,803.15,"[48, 40]",roundrobin,30,27,1350,80,1,67eb313fb49c19f8fbcd6a2dcce77c75611e3c21,2020-12-03 11:05:49 +1100,manifests/restart.yaml,['2020-12-03 11:05:49: Run 265'],1350,591480,True
,266,1980-01-01T00:00:00,1981-01-01T00:00:00,"[1, 0, 0, 0]",366.0,/home/561/rmh561/access-om2/025deg_jra55_iaf_amoctopo_cycle5,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle5/output266,64.047,,,Ryan Holmes,2020-12-03T16:52:40,14062478,0,[],normal,7202.77,1.9744444444444444,7188.0102254098365,1.970398451730419,0.003055555555555589,87416.6776232617,12.161457048884134,1331.2000000001863,1824,1455,361,0.106,758.15656,4554.67,801.9,"[48, 40]",roundrobin,30,27,1350,80,1,ead1088cbc56262a2e4956dff43735833c91f4d3,2020-12-03 14:54:22 +1100,manifests/restart.yaml,['2020-12-03 14:54:22: Run 266'],1350,593712,True
,267,1981-01-01T00:00:00,1982-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/561/rmh561/access-om2/025deg_jra55_iaf_amoctopo_cycle5,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle5/output267,64.075,,,Ryan Holmes,2020-12-03T18:51:17,14067214,0,[],normal,7202.77,1.9744444444444444,7207.703404109589,1.975796803652968,0.0024999999999999467,87441.24322045807,12.131637266123079,1341.4400000004098,1824,1455,361,0.106,761.424605,4555.0,805.64,"[48, 40]",roundrobin,30,27,1350,80,1,18cf718c6d07501701d3bc764f526fc97bf89953,2020-12-03 16:53:00 +1100,manifests/restart.yaml,['2020-12-03 16:53:00: Run 267'],1350,595944,True
,268,1982-01-01T00:00:00,1983-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/561/rmh561/access-om2/025deg_jra55_iaf_amoctopo_cycle5,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle5/output268,64.07,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle5/restart268,4.848,Ryan Holmes,2020-12-04T10:29:34,14080191,1,[14072126],normal,7179.47,1.9680555555555554,7184.38744520548,1.9694035388127853,13.67,11018.459385047161,1.5336672011474493,1382.4000000003725,1824,1455,361,0.104,739.865263,4553.15,783.18,"[48, 40]",roundrobin,30,27,1350,80,1,4b7865f0f4bef8bccb1d576df47ac5797d83fc87,2020-12-03 18:52:12 +1100,manifests/restart.yaml,['2020-12-03 18:52:12: Run 268'],1350,598176,True
,269,1983-01-01T00:00:00,1984-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/561/rmh561/access-om2/025deg_jra55_iaf_amoctopo_cycle5,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle5/output269,64.001,,,Ryan Holmes,2020-12-04T12:50:29,14085910,1,[14084891],normal,7198.72,1.9733333333333334,7203.650630136986,1.9746849315068493,0.3752777777777776,73562.3191011236,10.21181104943796,1290.2400000002235,1824,1455,361,0.104,744.673816,4560.67,786.12,"[48, 40]",roundrobin,30,27,1350,80,1,5fafe7a798c59999e0fe8eca22ada30fc2e077d0,2020-12-04 10:52:14 +1100,"config.yaml, manifests/restart.yaml","['2020-12-04 10:30:23: Run 269', '2020-12-04 10:52:14: Run 269']",1350,600408,True
,270,1984-01-01T00:00:00,1985-01-01T00:00:00,"[1, 0, 0, 0]",366.0,/home/561/rmh561/access-om2/025deg_jra55_iaf_amoctopo_cycle5,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle5/output270,64.121,,,Ryan Holmes,2020-12-04T14:53:01,14092833,1,[14092768],normal,7235.2,1.9833333333333334,7220.373770491803,1.9792691256830601,0.05888888888888877,85027.3775843308,11.776035463956225,1320.9599999999627,1824,1455,361,0.103,745.26807,4575.76,787.21,"[48, 40]",roundrobin,30,27,1350,80,1,90d2a7a5a00498dbc3d63e287c524a40feeff5d8,2020-12-04 12:52:26 +1100,manifests/restart.yaml,['2020-12-04 12:52:26: Run 270'],1350,602640,True
,271,1985-01-01T00:00:00,1986-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/561/rmh561/access-om2/025deg_jra55_iaf_amoctopo_cycle5,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle5/output271,63.992,,,Ryan Holmes,2020-12-04T16:53:20,14099103,0,[],normal,7223.04,1.98,7227.9872876712325,1.9813561643835615,0.025277777777777732,86448.35240337998,11.96022474345449,1331.2000000001863,1824,1455,361,0.105,759.239824,4566.8,799.11,"[48, 40]",roundrobin,30,27,1350,80,1,06728c7165c681b7f3177724a578ea7cf61be9a9,2020-12-04 14:54:44 +1100,manifests/restart.yaml,['2020-12-04 14:54:44: Run 271'],1350,604872,True
,272,1986-01-01T00:00:00,1987-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/561/rmh561/access-om2/025deg_jra55_iaf_amoctopo_cycle5,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle5/output272,64.034,,,Ryan Holmes,2020-12-04T18:53:44,14105283,0,[],normal,7191.63,1.9713888888888889,7196.555773972603,1.9727391552511415,0.03527777777777796,86012.85049833887,11.951946625553424,1351.679999999702,1824,1455,361,0.105,751.064786,4561.77,793.83,"[48, 40]",roundrobin,30,27,1350,80,1,4196b6893e08fdc7aea4ec4ac1dbbfa132c6213e,2020-12-04 16:55:39 +1100,manifests/restart.yaml,['2020-12-04 16:55:39: Run 272'],1350,607104,True
,273,1987-01-01T00:00:00,1988-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/561/rmh561/access-om2/025deg_jra55_iaf_amoctopo_cycle5,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle5/output273,64.013,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle5/restart273,4.852,Ryan Holmes,2020-12-04T20:54:23,14111347,0,[],normal,7213.92,1.9775,7218.861041095891,1.9788544520547946,0.033333333333333215,86100.66141732284,11.927180884514152,1361.9199999999255,1824,1455,361,0.106,760.187183,4570.55,803.31,"[48, 40]",roundrobin,30,27,1350,80,1,29b854eae32c4c02c9f23e4968e5eb8e04f5a16d,2020-12-04 18:55:58 +1100,manifests/restart.yaml,['2020-12-04 18:55:58: Run 273'],1350,609336,True
,274,1988-01-01T00:00:00,1989-01-01T00:00:00,"[1, 0, 0, 0]",366.0,/home/561/rmh561/access-om2/025deg_jra55_iaf_amoctopo_cycle5,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle5/output274,64.162,,,Ryan Holmes,2020-12-04T22:54:12,14115042,0,[],normal,7245.33,1.9861111111111112,7230.4830122950825,1.9820412112932606,0.01083333333333325,87076.9942968424,12.043039745584387,1382.4000000003725,1824,1455,361,0.099,715.62639,4583.78,758.09,"[48, 40]",roundrobin,30,27,1350,80,1,6fb15191c6924788f66573fa82c9abdda25494d3,2020-12-04 20:55:19 +1100,manifests/restart.yaml,['2020-12-04 20:55:18: Run 274'],1350,611568,True
,275,1989-01-01T00:00:00,1990-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/561/rmh561/access-om2/025deg_jra55_iaf_amoctopo_cycle5,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle5/output275,63.999,,,Ryan Holmes,2020-12-05T00:54:15,14117768,0,[],normal,7249.39,1.9872222222222222,7254.355335616438,1.9885833333333334,0.01361111111111124,86956.44814660557,11.986791950992355,1331.2000000001863,1824,1455,361,0.099,717.417828,4571.87,760.34,"[48, 40]",roundrobin,30,27,1350,80,1,f699ae00c70cb573fc733edf874011a919e64252,2020-12-04 22:55:17 +1100,manifests/restart.yaml,['2020-12-04 22:55:17: Run 275'],1350,613800,True
,276,1990-01-01T00:00:00,1991-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/561/rmh561/access-om2/025deg_jra55_iaf_amoctopo_cycle5,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle5/output276,63.986,,,Ryan Holmes,2020-12-05T02:54:25,14120037,0,[],normal,7287.89,1.9977777777777779,7292.881705479453,1.9991461187214612,0.004999999999999893,87333.38363384189,11.975154288904015,1382.4000000003725,1824,1455,361,0.102,738.890038,4584.85,782.33,"[48, 40]",roundrobin,30,27,1350,80,1,c8fe5c0d95cf51619afcb06fde1f32433c1de4b9,2020-12-05 00:54:49 +1100,manifests/restart.yaml,['2020-12-05 00:54:49: Run 276'],1350,616032,True
,277,1991-01-01T00:00:00,1992-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/561/rmh561/access-om2/025deg_jra55_iaf_amoctopo_cycle5,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle5/output277,64.005,,,Ryan Holmes,2020-12-05T04:53:50,14122107,0,[],normal,7211.89,1.9769444444444444,7216.829650684932,1.978298515981735,0.01333333333333342,86965.42861130496,12.050364608932021,1331.2000000001863,1824,1455,361,0.103,740.373099,4589.02,783.41,"[48, 40]",roundrobin,30,27,1350,80,1,ad55f5b99b292692b97ed1475f1c9024834bb733,2020-12-05 02:55:24 +1100,manifests/restart.yaml,['2020-12-05 02:55:24: Run 277'],1350,618264,True
